구,년월일,신고수,평균기온,최저기온,최고기온,일강수량,최대순간풍속,평균풍속,경찰 인력,CCTV개수,총생활인구수평균,범죄소계,숙박업소_합계,유흥업소_합계,주택수_소계
성동구,2021-02-28,164,8.6,4.5,11.1,0.0,5.4,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-01,151,5.3,1.3,10.2,64.5,9.7,2.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-02,182,3.7,1.2,7.3,0.5,7.1,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-03,181,5.5,0.7,10.0,0.0,5.7,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-04,181,8.2,4.0,12.4,0.0,5.3,1.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-05,199,9.7,3.9,16.0,0.0,8.9,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-06,179,7.0,4.2,10.3,0.0,9.6,3.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-07,135,7.2,3.6,12.0,0.0,6.7,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-08,199,8.3,3.7,13.7,0.0,8.0,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-09,169,8.0,4.2,12.5,0.0,8.2,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-10,198,9.9,4.2,16.7,0.0,6.5,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-11,188,11.3,6.5,17.1,0.0,7.0,1.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-12,193,11.3,8.8,14.1,0.0,9.3,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-13,223,10.2,6.7,14.8,0.0,8.8,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-14,151,10.0,6.5,14.3,0.0,7.7,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-15,137,11.6,7.0,16.2,0.5,12.5,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-16,149,9.6,7.0,13.2,1.5,10.3,2.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-17,191,10.0,4.9,17.1,0.0,7.8,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-18,212,12.8,7.3,18.3,0.0,6.7,1.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-19,198,15.7,12.2,20.1,0.0,6.3,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-20,188,10.4,8.4,15.4,4.0,6.8,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-21,150,7.0,4.7,9.6,0.0,14.6,3.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-22,142,7.3,3.8,11.6,0.0,13.2,3.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-23,159,9.8,4.5,16.3,0.0,12.9,2.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-24,154,11.7,8.0,17.1,0.0,8.5,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-25,195,12.9,8.7,18.9,0.0,8.8,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-26,200,13.9,6.7,20.8,0.0,4.2,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-27,163,13.0,11.1,15.6,23.5,6.4,1.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-28,131,10.0,8.5,13.4,8.5,11.5,3.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-29,167,11.4,8.9,15.1,0.0,11.0,2.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-30,167,12.4,7.0,18.4,0.0,8.2,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-03-31,198,15.5,8.1,22.5,0.0,5.0,1.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-01,208,18.2,13.7,23.5,0.0,9.7,2.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-02,196,18.5,13.6,22.9,0.0,8.4,2.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-03,187,15.4,11.8,19.7,59.5,10.1,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-04,172,12.5,10.7,15.7,0.5,12.2,3.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-05,175,12.9,7.7,18.9,0.0,8.7,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-06,215,15.1,11.1,20.1,0.0,10.1,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-07,161,15.0,9.9,21.1,0.0,10.4,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-08,213,14.3,10.5,18.7,0.0,11.3,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-09,227,14.2,10.1,19.1,0.0,8.7,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-10,199,13.4,9.2,19.0,0.0,7.7,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-11,196,16.0,9.4,22.2,0.0,6.3,1.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-12,161,14.4,11.9,18.4,19.5,9.6,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-13,171,11.0,7.3,14.2,5.5,11.3,3.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-14,170,9.6,6.1,14.0,0.0,10.5,2.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-15,158,12.5,7.5,18.4,0.0,8.0,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-16,149,12.3,10.5,14.9,0.0,11.0,2.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-17,170,10.7,7.9,14.4,0.0,14.4,2.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-18,187,10.9,7.0,15.6,0.0,8.6,2.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-19,172,13.2,7.6,19.0,0.0,8.4,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-20,161,16.0,10.4,22.3,0.0,7.4,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-21,227,20.1,12.2,28.4,0.0,6.8,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-22,233,21.5,17.0,28.5,0.0,8.5,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-23,232,19.9,17.8,22.3,0.0,9.9,2.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-24,222,18.9,16.3,22.3,0.0,8.1,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-25,153,18.5,14.5,23.4,0.0,10.4,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-26,176,17.0,13.4,21.4,0.0,7.5,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-27,172,16.2,14.2,20.6,0.0,9.7,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-28,177,15.5,12.0,18.9,3.0,9.7,2.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-29,186,15.1,11.3,19.4,4.5,9.2,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-04-30,191,11.9,8.8,14.9,22.0,9.7,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-01,173,10.9,9.2,15.3,7.0,10.0,2.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-02,143,13.2,8.6,19.1,1.0,9.7,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-03,172,14.9,9.8,20.3,0.0,7.4,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-04,215,14.6,12.7,16.4,19.5,6.6,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-05,207,14.7,11.7,18.9,0.0,14.2,3.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-06,197,17.0,10.7,23.3,0.0,9.9,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-07,228,15.0,11.4,17.2,7.5,12.5,3.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-08,177,14.8,10.1,20.7,0.0,16.5,3.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-09,135,16.8,11.4,22.0,0.0,13.7,2.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-10,187,13.9,13.1,15.0,0.0,4.7,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-11,174,19.4,11.1,25.8,0.0,8.4,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-12,184,22.1,17.9,27.4,0.0,5.8,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-13,217,23.1,16.8,29.8,0.0,7.3,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-14,240,24.2,18.8,30.5,0.0,6.2,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-15,233,21.9,20.4,25.1,12.5,5.9,1.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-16,121,18.3,15.2,20.8,60.0,7.7,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-17,180,15.9,14.1,17.3,2.5,5.4,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-18,194,18.8,15.0,25.2,0.0,7.6,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-19,171,21.3,14.2,27.3,0.0,7.4,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-20,174,19.5,15.9,23.8,1.5,9.9,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-21,184,16.1,14.2,18.7,9.5,6.3,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-22,203,19.3,14.4,24.5,0.0,8.5,2.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-23,170,20.6,15.5,25.6,0.0,6.8,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-24,149,19.9,16.7,25.1,0.0,9.7,2.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-25,175,15.9,12.8,19.2,5.5,12.9,3.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-26,180,18.7,13.0,23.5,0.0,12.1,2.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-27,180,16.2,14.3,19.0,6.0,9.6,2.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-28,202,15.8,12.5,19.8,16.0,10.9,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-29,167,16.4,14.2,19.7,0.0,6.3,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-30,182,18.7,11.7,27.3,14.5,11.7,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-05-31,183,20.3,17.2,23.7,5.5,5.6,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-01,184,21.2,16.7,24.9,0.5,8.5,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-02,203,24.2,17.9,30.2,0.0,6.1,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-03,184,19.7,15.5,23.4,23.0,14.5,1.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-04,182,19.1,14.3,23.9,0.0,11.2,2.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-05,213,21.2,17.8,26.3,0.0,9.6,2.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-06,185,23.2,18.9,28.5,0.0,6.4,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-07,178,21.8,19.6,24.4,0.0,5.5,1.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-08,228,24.3,19.1,29.9,0.0,5.6,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-09,229,27.0,19.9,32.3,0.0,5.5,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-10,234,25.4,19.8,30.1,7.5,11.2,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-11,198,22.2,19.8,25.2,7.0,15.4,2.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-12,245,24.9,19.3,31.0,0.0,5.1,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-13,163,25.6,21.9,31.5,0.0,7.4,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-14,174,25.3,19.7,30.5,0.0,6.8,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-15,192,23.1,21.4,25.3,4.5,7.4,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-16,202,24.6,21.4,29.4,0.0,10.9,3.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-17,212,22.2,20.3,25.2,0.0,5.8,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-18,219,20.3,19.2,21.9,4.5,7.3,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-19,246,23.4,19.0,28.2,0.0,6.5,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-20,163,23.4,19.2,29.5,0.0,11.4,2.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-21,230,24.7,20.2,29.9,0.0,7.5,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-22,221,23.3,19.4,28.3,5.0,14.4,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-23,210,22.5,19.5,28.1,12.5,11.6,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-24,246,23.5,19.2,28.6,0.0,6.8,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-25,233,24.6,20.7,29.0,0.0,7.5,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-26,232,22.9,20.1,26.3,4.5,7.1,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-27,172,25.1,21.0,30.6,3.5,8.2,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-28,175,24.5,22.0,29.0,0.0,5.9,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-29,204,24.3,22.0,28.2,2.5,6.3,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-06-30,228,25.1,22.0,28.0,3.0,6.1,1.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-01,223,27.2,22.4,32.0,0.0,6.1,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-02,239,27.5,24.8,31.5,0.0,7.8,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-03,231,23.3,20.0,26.6,65.0,9.0,3.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-04,153,21.8,20.6,23.3,21.0,9.7,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-05,217,24.1,20.6,28.0,0.0,6.4,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-06,186,26.0,22.1,30.0,0.0,5.8,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-07,215,26.5,23.7,29.3,3.5,4.9,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-08,188,26.5,23.8,30.8,2.5,8.4,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-09,214,26.2,24.0,29.8,0.0,8.3,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-10,216,25.9,22.7,29.2,2.5,12.1,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-11,202,25.8,23.7,28.9,2.0,7.0,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-12,176,28.3,23.7,32.8,0.0,4.5,1.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-13,158,29.2,26.5,32.7,0.0,6.7,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-14,159,29.9,26.4,33.2,0.0,7.4,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-15,201,28.6,25.7,34.6,1.5,8.2,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-16,251,28.9,24.1,36.0,0.0,9.6,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-17,199,29.0,26.0,32.8,0.0,8.8,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-18,147,30.0,26.4,34.3,0.0,7.6,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-19,157,27.1,25.0,31.9,5.0,6.9,1.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-20,158,29.0,24.7,32.8,0.0,4.0,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-21,195,31.5,26.5,35.9,0.0,7.1,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-22,169,31.7,27.6,36.5,0.0,6.6,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-23,215,31.6,27.4,35.9,0.0,7.2,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-24,196,32.0,27.2,36.6,0.0,6.4,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-25,141,31.6,27.6,36.2,0.0,7.5,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-26,156,31.4,28.2,35.3,0.0,7.3,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-27,171,31.8,28.3,37.4,0.0,7.3,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-28,176,30.7,27.6,35.3,0.0,6.3,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-29,194,30.2,27.5,34.5,0.0,7.2,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-30,209,30.8,27.1,35.4,0.0,7.7,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-07-31,183,29.5,25.2,34.1,12.5,7.8,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-01,221,27.8,25.0,30.2,11.5,9.2,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-02,213,26.7,25.0,29.1,2.5,5.7,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-03,163,28.2,24.9,32.0,0.0,9.5,1.5,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-04,177,29.4,27.0,33.1,0.0,7.1,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-05,193,29.9,26.4,34.7,0.0,6.9,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-06,195,28.8,26.7,33.5,0.0,13.1,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-07,211,29.1,24.8,33.0,0.0,6.9,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-08,168,28.1,25.9,31.9,0.0,10.3,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-09,181,29.1,25.6,34.8,0.0,7.3,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-10,152,28.4,25.5,32.9,0.0,7.9,2.0,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-11,177,28.1,24.9,32.2,0.0,6.5,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-12,182,26.5,21.5,32.3,33.5,9.4,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-13,214,26.8,23.8,29.8,0.0,6.6,1.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-14,183,26.5,24.5,30.2,0.0,9.0,2.8,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-15,178,27.1,23.1,31.9,0.0,7.7,2.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-16,174,27.3,23.2,31.9,0.0,7.0,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-17,168,25.8,22.7,31.6,11.0,9.7,2.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-18,190,24.9,20.1,29.7,14.0,9.4,2.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-19,195,26.4,22.2,30.9,0.0,7.9,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-20,195,26.6,23.0,30.5,1.5,12.7,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-21,185,24.0,21.3,25.8,57.0,10.9,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-22,171,24.8,22.8,27.2,0.0,8.2,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-23,167,23.1,21.2,25.1,6.5,6.4,1.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-24,183,24.1,21.5,26.8,12.5,10.8,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-25,198,24.9,23.9,27.4,0.5,7.4,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-26,199,25.6,23.0,28.4,0.0,8.2,2.2,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-27,225,23.2,21.5,25.8,1.5,5.8,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-28,223,24.1,20.8,28.6,0.0,6.0,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-29,183,24.2,21.6,27.2,0.5,5.2,1.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-30,170,25.0,22.3,28.2,0.0,5.1,1.1,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-08-31,234,20.9,18.2,24.5,92.0,9.4,1.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-09-01,263,22.0,18.7,24.1,2.5,8.3,2.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-09-02,213,23.8,21.8,26.6,0.0,7.5,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-10-16,186,12.8,7.1,19.9,0.0,12.4,2.7,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-10-17,151,8.1,4.1,12.5,0.0,8.5,2.3,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-10-18,165,11.3,6.2,17.3,6.0,6.4,1.6,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-10-19,190,12.8,10.2,16.7,5.0,8.2,1.9,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-10-20,204,11.9,7.9,16.4,0.0,5.9,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
성동구,2021-10-21,219,12.1,8.0,16.9,0.0,5.5,1.4,0.06203,0.409501,0.201828,0.011028,0.038835,0.081731,0.271887
